seed,controller,ticks,final_population,births,deaths,resources_consumed_count,total_energy_final,mean_population,mean_energy,action_entropy,time_to_extinction,time_to_extinction_censored,time_to_first_birth,max_generation,founders_reproducing_count,survived,any_birth,invalid_action_rate,run_dir,source_csv
91,reactive_r,1000.0,8.0,33.0,35.0,495.0,438.0,8.513,68.75835111000112,2.3169167023550195,,1000.0,3.0,7.0,6.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_91/reactive_r_seed91_20260815T190040Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_91/metrics.csv
92,random,1000.0,0.0,0.0,10.0,8.0,0.0,0.684,46.326719576719576,2.3177549176641414,103.0,103.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_92/random_seed92_20260815T190040Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_92/metrics.csv
92,random_r,1000.0,0.0,0.0,10.0,8.0,0.0,0.684,46.326719576719576,2.3177549176641414,103.0,103.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_92/random_r_seed92_20260815T190040Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_92/metrics.csv
92,reactive_r,1000.0,7.0,41.0,44.0,670.0,618.0,11.257,72.30582047952048,2.3137259748124483,,1000.0,4.0,7.0,4.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_92/reactive_r_seed92_20260815T190041Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_92/metrics.csv
93,random,1000.0,0.0,0.0,10.0,4.0,0.0,0.616,44.47660984848485,2.3203587233977236,89.0,89.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_93/random_seed93_20260815T190041Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_93/metrics.csv
93,random_r,1000.0,0.0,0.0,10.0,4.0,0.0,0.616,44.47660984848485,2.3203587233977236,89.0,89.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_93/random_r_seed93_20260815T190041Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_93/metrics.csv
93,reactive_r,1000.0,4.0,22.0,28.0,404.0,345.0,7.031,70.94886944444444,2.316170289673422,,1000.0,70.0,3.0,3.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_93/reactive_r_seed93_20260815T190041Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_93/metrics.csv
94,random,1000.0,0.0,0.0,10.0,11.0,0.0,0.732,80.08835697399527,2.3164367007103746,189.0,189.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_94/random_seed94_20260815T190042Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_94/metrics.csv
94,random_r,1000.0,0.0,1.0,11.0,9.0,0.0,0.701,42.89979998396665,2.316055517397957,91.0,91.0,17.0,1.0,1.0,0.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_94/random_r_seed94_20260815T190042Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_94/metrics.csv
94,reactive_r,1000.0,9.0,37.0,38.0,494.0,473.0,8.456,72.34083719336219,2.3171298508818183,,1000.0,4.0,11.0,3.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_94/reactive_r_seed94_20260815T190042Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_94/metrics.csv
