seed,controller,ticks,final_population,births,deaths,resources_consumed_count,total_energy_final,mean_population,mean_energy,action_entropy,time_to_extinction,time_to_extinction_censored,time_to_first_birth,max_generation,founders_reproducing_count,survived,any_birth,invalid_action_rate,run_dir,source_csv
9,llm_evolution,200.0,5.0,2.0,7.0,69.0,402.0,8.12,79.169511002886,1.7253405248925346,,200.0,19.0,1.0,2.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_9/llm_evolution_seed9_20260915T214930Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_9/metrics.csv
9,random,200.0,0.0,0.0,10.0,12.0,0.0,3.845,45.550987144168964,2.3157947696056738,122.0,122.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_9/random_seed9_20260915T214930Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_9/metrics.csv
9,reactive,200.0,5.0,0.0,5.0,96.0,1286.0,7.12,153.8881904761905,2.3168575785725047,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_9/reactive_seed9_20260915T214930Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_9/metrics.csv
10,llm_evolution,200.0,4.0,5.0,11.0,55.0,213.0,7.885,64.53865981240982,1.9448451900366561,,200.0,4.0,2.0,4.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_10/llm_evolution_seed10_20260915T222540Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_10/metrics.csv
10,random,200.0,0.0,0.0,10.0,4.0,0.0,3.155,42.648329156223895,2.3132228254185563,77.0,77.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_10/random_seed10_20260915T222540Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_10/metrics.csv
10,reactive,200.0,5.0,0.0,5.0,97.0,1328.0,7.125,169.52775595238094,2.31875532720758,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_10/reactive_seed10_20260915T222540Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_10/metrics.csv
11,llm_evolution,200.0,6.0,7.0,11.0,60.0,377.0,8.01,62.863798340548335,2.0211296168922317,,200.0,3.0,3.0,3.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_11/llm_evolution_seed11_20260915T230050Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_11/metrics.csv
11,random,200.0,0.0,0.0,10.0,6.0,0.0,3.245,40.26375661375661,2.318867232992319,94.0,94.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_11/random_seed11_20260915T230050Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_11/metrics.csv
11,reactive,200.0,6.0,0.0,4.0,93.0,835.0,8.07,116.57206150793651,2.3107551674432,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_11/reactive_seed11_20260915T230050Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_11/metrics.csv
12,llm_evolution,200.0,2.0,2.0,10.0,41.0,148.0,7.09,64.67094985569986,1.826297570941831,,200.0,42.0,1.0,2.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_12/llm_evolution_seed12_20260915T233633Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_12/metrics.csv
