seed,controller,ticks,final_population,births,deaths,resources_consumed_count,total_energy_final,mean_population,mean_energy,action_entropy,time_to_extinction,time_to_extinction_censored,time_to_first_birth,max_generation,founders_reproducing_count,survived,any_birth,invalid_action_rate,run_dir,source_csv
24,reactive_r,10000.0,12.0,515.0,513.0,7082.0,913.0,11.7494,73.51193285433521,2.314412602410737,,10000.0,4.0,65.0,3.0,1.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_24/reactive_r_seed24_20260815T182626Z,experiments/results/persist_c2_c1r_100x10000/seed_24/metrics.csv
25,evolutionary,10000.0,0.0,0.0,10.0,3.0,0.0,0.0821,44.92943722943723,1.2354533631138926,100.0,100.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_25/evolutionary_seed25_20260815T182637Z,experiments/results/persist_c2_c1r_100x10000/seed_25/metrics.csv
25,reactive_r,10000.0,0.0,61.0,71.0,1036.0,0.0,1.7639,75.20129161410604,2.3174678717932036,3579.0,3579.0,3.0,10.0,5.0,0.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_25/reactive_r_seed25_20260815T182636Z,experiments/results/persist_c2_c1r_100x10000/seed_25/metrics.csv
26,evolutionary,10000.0,0.0,1.0,11.0,24.0,0.0,0.1163,66.4553669008587,1.8498663217084506,306.0,306.0,207.0,1.0,1.0,0.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_26/evolutionary_seed26_20260815T182643Z,experiments/results/persist_c2_c1r_100x10000/seed_26/metrics.csv
26,reactive_r,10000.0,9.0,380.0,381.0,5655.0,669.0,9.3729,71.79770134615384,2.3157962600906115,,10000.0,3.0,63.0,4.0,1.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_26/reactive_r_seed26_20260815T182638Z,experiments/results/persist_c2_c1r_100x10000/seed_26/metrics.csv
27,evolutionary,10000.0,0.0,1.0,11.0,14.0,0.0,0.098,50.6987812588328,1.9928437240698311,195.0,195.0,16.0,1.0,1.0,0.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_27/evolutionary_seed27_20260815T182654Z,experiments/results/persist_c2_c1r_100x10000/seed_27/metrics.csv
27,reactive_r,10000.0,13.0,667.0,664.0,8113.0,945.0,13.5301,72.99355160831557,2.3160190442290007,,10000.0,3.0,59.0,3.0,1.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_27/reactive_r_seed27_20260815T182646Z,experiments/results/persist_c2_c1r_100x10000/seed_27/metrics.csv
28,evolutionary,10000.0,0.0,0.0,10.0,4.0,0.0,0.0913,44.63998357963875,1.8836015039234562,117.0,117.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_28/evolutionary_seed28_20260815T182703Z,experiments/results/persist_c2_c1r_100x10000/seed_28/metrics.csv
28,reactive_r,10000.0,9.0,424.0,425.0,6012.0,718.0,9.9775,73.48436124070373,2.315969027129722,,10000.0,3.0,56.0,4.0,1.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_28/reactive_r_seed28_20260815T182657Z,experiments/results/persist_c2_c1r_100x10000/seed_28/metrics.csv
29,evolutionary,10000.0,0.0,0.0,10.0,55.0,0.0,0.1317,53.37901408450704,1.4736155794886143,711.0,711.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_29/evolutionary_seed29_20260815T182707Z,experiments/results/persist_c2_c1r_100x10000/seed_29/metrics.csv
29,reactive_r,10000.0,0.0,72.0,82.0,1095.0,0.0,1.8582,71.82733813663255,2.316286460441752,4189.0,4189.0,4.0,12.0,3.0,0.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_29/reactive_r_seed29_20260815T182706Z,experiments/results/persist_c2_c1r_100x10000/seed_29/metrics.csv
30,evolutionary,10000.0,0.0,0.0,10.0,0.0,0.0,0.0744,40.501599326599326,1.5594976614516955,100.0,100.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_30/evolutionary_seed30_20260815T182712Z,experiments/results/persist_c2_c1r_100x10000/seed_30/metrics.csv
30,reactive_r,10000.0,11.0,330.0,329.0,4930.0,790.0,8.158,70.46076189227439,2.3158925138010114,,10000.0,16.0,59.0,3.0,1.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_30/reactive_r_seed30_20260815T182707Z,experiments/results/persist_c2_c1r_100x10000/seed_30/metrics.csv
31,evolutionary,10000.0,0.0,1.0,11.0,5.0,0.0,0.0847,41.138835322926234,1.759935769731519,100.0,100.0,17.0,1.0,1.0,0.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_31/evolutionary_seed31_20260815T182720Z,experiments/results/persist_c2_c1r_100x10000/seed_31/metrics.csv
31,reactive_r,10000.0,7.0,444.0,447.0,6066.0,642.0,10.0746,70.16038803700384,2.3153623230312266,,10000.0,7.0,61.0,5.0,1.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_31/reactive_r_seed31_20260815T182714Z,experiments/results/persist_c2_c1r_100x10000/seed_31/metrics.csv
32,evolutionary,10000.0,0.0,0.0,10.0,14.0,0.0,0.079,40.260400000000004,2.2277471750192768,126.0,126.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_32/evolutionary_seed32_20260815T182729Z,experiments/results/persist_c2_c1r_100x10000/seed_32/metrics.csv
32,reactive_r,10000.0,11.0,441.0,440.0,5728.0,855.0,9.5527,72.1371268134643,2.314446316885931,,10000.0,20.0,87.0,4.0,1.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_32/reactive_r_seed32_20260815T182723Z,experiments/results/persist_c2_c1r_100x10000/seed_32/metrics.csv
33,evolutionary,10000.0,0.0,0.0,10.0,57.0,0.0,0.1529,55.01781597365171,2.069293938258538,695.0,695.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_33/evolutionary_seed33_20260815T182737Z,experiments/results/persist_c2_c1r_100x10000/seed_33/metrics.csv
33,reactive_r,10000.0,10.0,449.0,449.0,6099.0,820.0,10.1077,74.25276985199442,2.315374666408622,,10000.0,4.0,57.0,5.0,1.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_33/reactive_r_seed33_20260815T182731Z,experiments/results/persist_c2_c1r_100x10000/seed_33/metrics.csv
34,evolutionary,10000.0,0.0,0.0,10.0,40.0,0.0,0.1216,47.87745146839224,1.699122644270476,575.0,575.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_34/evolutionary_seed34_20260815T182740Z,experiments/results/persist_c2_c1r_100x10000/seed_34/metrics.csv
34,reactive_r,10000.0,0.0,15.0,25.0,237.0,0.0,0.4447,68.46556344411643,2.3165767199108664,1162.0,1162.0,4.0,4.0,5.0,0.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_34/reactive_r_seed34_20260815T182740Z,experiments/results/persist_c2_c1r_100x10000/seed_34/metrics.csv
35,evolutionary,10000.0,0.0,0.0,10.0,13.0,0.0,0.0977,53.435546781526675,1.461647205885121,200.0,200.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_35/evolutionary_seed35_20260815T182742Z,experiments/results/persist_c2_c1r_100x10000/seed_35/metrics.csv
